comment_id,post_id,user_id,comment_text,commented_at
1089,1539,355,Comment 1089,2024-10-02 09:53:15
1090,380,348,Comment 1090,2025-02-28 09:53:15
1091,43,760,Comment 1091,2024-08-08 09:53:15
1092,1298,63,Comment 1092,2024-04-25 09:53:15
1093,370,483,Comment 1093,2024-11-01 09:53:15
1094,567,257,Comment 1094,2025-02-05 09:53:15
1095,556,431,Comment 1095,2024-11-12 09:53:15
1096,1249,987,Comment 1096,2024-12-25 09:53:15
1097,1325,271,Comment 1097,2024-06-10 09:53:15
1098,690,299,Comment 1098,2024-12-08 09:53:15
1099,418,413,Comment 1099,2024-11-12 09:53:15
1100,172,103,Comment 1100,2024-04-11 09:53:15
1101,1374,733,Comment 1101,2024-06-30 09:53:15
1102,1309,656,Comment 1102,2025-03-03 09:53:15
1103,380,684,Comment 1103,2024-11-30 09:53:15
1104,668,496,Comment 1104,2024-06-25 09:53:15
1105,1635,833,Comment 1105,2024-05-28 09:53:15
1106,1567,253,Comment 1106,2024-09-09 09:53:15
1107,1717,858,Comment 1107,2024-09-24 09:53:15
1108,1641,820,Comment 1108,2025-02-07 09:53:15
1109,1243,612,Comment 1109,2024-10-12 09:53:15
1110,686,908,Comment 1110,2024-05-05 09:53:15
1111,865,146,Comment 1111,2025-02-10 09:53:15
1112,686,697,Comment 1112,2025-01-06 09:53:15
1113,1515,72,Comment 1113,2025-01-01 09:53:15
1114,1724,561,Comment 1114,2024-07-10 09:53:15
1115,1310,250,Comment 1115,2024-12-17 09:53:15
1116,1703,275,Comment 1116,2024-08-02 09:53:15
1117,1983,204,Comment 1117,2025-02-08 09:53:15
1118,1140,726,Comment 1118,2024-06-11 09:53:15
1119,1765,407,Comment 1119,2024-10-03 09:53:15
1120,1710,179,Comment 1120,2025-01-30 09:53:15
1121,1573,185,Comment 1121,2024-10-29 09:53:15
1122,145,597,Comment 1122,2025-02-02 09:53:15
1123,1700,453,Comment 1123,2024-03-31 09:53:15
1124,841,280,Comment 1124,2025-03-13 09:53:15
1125,1114,856,Comment 1125,2025-01-13 09:53:15
1126,1438,162,Comment 1126,2024-09-05 09:53:15
1127,702,29,Comment 1127,2024-08-15 09:53:15
1128,43,885,Comment 1128,2024-04-03 09:53:15
1129,1173,854,Comment 1129,2024-06-18 09:53:15
1130,1761,826,Comment 1130,2024-07-30 09:53:15
1131,1289,176,Comment 1131,2024-03-30 09:53:15
1132,997,702,Comment 1132,2024-11-30 09:53:15
1133,205,697,Comment 1133,2025-02-10 09:53:15
1134,1313,960,Comment 1134,2024-04-07 09:53:15
1135,131,261,Comment 1135,2024-05-29 09:53:15
1136,1066,940,Comment 1136,2024-10-27 09:53:15
1137,552,757,Comment 1137,2024-07-13 09:53:15
1138,1935,230,Comment 1138,2024-07-26 09:53:15
1139,657,754,Comment 1139,2024-07-13 09:53:15
1140,730,685,Comment 1140,2025-02-25 09:53:15
1141,1006,387,Comment 1141,2024-08-23 09:53:15
1142,1419,866,Comment 1142,2024-11-13 09:53:15
1143,1711,285,Comment 1143,2024-03-30 09:53:15
1144,1894,44,Comment 1144,2024-05-28 09:53:15
1145,1013,781,Comment 1145,2024-04-26 09:53:15
1146,1150,245,Comment 1146,2024-09-03 09:53:15
1147,165,218,Comment 1147,2024-05-23 09:53:15
1148,567,28,Comment 1148,2025-01-20 09:53:15
1149,456,709,Comment 1149,2024-08-17 09:53:15
1150,1545,694,Comment 1150,2024-12-04 09:53:15
1151,1337,740,Comment 1151,2024-05-13 09:53:15
1152,1736,608,Comment 1152,2024-05-10 09:53:15
1153,1011,208,Comment 1153,2024-12-10 09:53:15
1154,666,110,Comment 1154,2024-07-31 09:53:15
1155,445,47,Comment 1155,2024-12-25 09:53:15
1156,424,415,Comment 1156,2024-05-24 09:53:15
1157,517,513,Comment 1157,2024-06-21 09:53:15
1158,86,969,Comment 1158,2024-11-17 09:53:15
1159,143,137,Comment 1159,2024-12-23 09:53:15
1160,892,469,Comment 1160,2025-01-12 09:53:15
1161,1144,8,Comment 1161,2024-10-24 09:53:15
1162,1471,510,Comment 1162,2024-12-03 09:53:15
1163,1549,92,Comment 1163,2024-08-19 09:53:15
1164,1084,221,Comment 1164,2024-12-19 09:53:15
1165,273,88,Comment 1165,2024-06-23 09:53:15
1166,356,940,Comment 1166,2024-07-11 09:53:15
1167,958,924,Comment 1167,2024-06-22 09:53:15
1168,1570,553,Comment 1168,2024-12-18 09:53:15
1169,713,133,Comment 1169,2025-02-08 09:53:15
1170,1753,356,Comment 1170,2024-10-04 09:53:15
1171,449,809,Comment 1171,2025-03-22 09:53:15
1172,1765,773,Comment 1172,2025-02-15 09:53:15
1173,234,826,Comment 1173,2024-04-03 09:53:15
1174,1382,395,Comment 1174,2024-06-23 09:53:15
1175,1482,950,Comment 1175,2024-06-23 09:53:15
1176,1383,298,Comment 1176,2024-12-09 09:53:15
1177,960,983,Comment 1177,2024-08-07 09:53:15
1178,607,995,Comment 1178,2024-12-20 09:53:15
1179,1958,784,Comment 1179,2025-01-11 09:53:15
1180,1451,486,Comment 1180,2024-06-27 09:53:15
1181,1336,81,Comment 1181,2024-12-30 09:53:15
1182,553,798,Comment 1182,2024-10-06 09:53:15
1183,987,692,Comment 1183,2024-12-03 09:53:15
1184,1241,185,Comment 1184,2024-08-31 09:53:15
1185,1309,78,Comment 1185,2025-03-19 09:53:15
1186,1573,679,Comment 1186,2024-09-02 09:53:15
1187,1757,364,Comment 1187,2024-09-22 09:53:15
1188,1000,721,Comment 1188,2025-03-01 09:53:15
1189,869,86,Comment 1189,2024-11-15 09:53:15
1190,1112,873,Comment 1190,2024-09-21 09:53:15
1191,340,17,Comment 1191,2024-06-15 09:53:15
1192,1797,955,Comment 1192,2024-05-30 09:53:15
1193,92,556,Comment 1193,2024-12-14 09:53:15
1194,675,274,Comment 1194,2024-06-30 09:53:15
1195,758,205,Comment 1195,2025-01-08 09:53:15
1196,1658,154,Comment 1196,2025-01-15 09:53:15
1197,1234,767,Comment 1197,2024-10-14 09:53:15
1198,7,252,Comment 1198,2024-07-24 09:53:15
1199,1030,906,Comment 1199,2024-09-29 09:53:15
1200,739,801,Comment 1200,2024-05-17 09:53:15
1201,1411,321,Comment 1201,2024-09-10 09:53:15
1202,1059,751,Comment 1202,2024-03-26 09:53:15
1203,641,5,Comment 1203,2025-02-14 09:53:15
1204,1191,445,Comment 1204,2024-08-27 09:53:15
1205,598,721,Comment 1205,2025-03-12 09:53:15
1206,1080,906,Comment 1206,2024-04-26 09:53:15
1207,512,190,Comment 1207,2024-05-03 09:53:15
1208,596,645,Comment 1208,2024-07-26 09:53:15
1209,870,832,Comment 1209,2024-11-14 09:53:15
1210,70,826,Comment 1210,2024-11-29 09:53:15
1211,469,877,Comment 1211,2024-10-18 09:53:15
1212,768,740,Comment 1212,2024-04-28 09:53:15
1213,588,665,Comment 1213,2024-10-28 09:53:15
1214,1504,841,Comment 1214,2024-08-30 09:53:15
1215,1700,536,Comment 1215,2025-02-11 09:53:15
1216,872,805,Comment 1216,2024-07-24 09:53:15
1217,186,78,Comment 1217,2024-09-26 09:53:15
1218,759,491,Comment 1218,2024-11-07 09:53:15
1219,1016,914,Comment 1219,2024-08-31 09:53:15
1220,1721,637,Comment 1220,2024-10-29 09:53:15
1221,178,310,Comment 1221,2024-07-02 09:53:15
1222,1104,710,Comment 1222,2025-02-21 09:53:15
1223,1631,764,Comment 1223,2024-11-30 09:53:15
1224,1022,296,Comment 1224,2025-01-24 09:53:15
1225,140,848,Comment 1225,2024-12-29 09:53:15
1226,7,630,Comment 1226,2025-01-04 09:53:15
1227,157,606,Comment 1227,2024-06-17 09:53:15
1228,870,562,Comment 1228,2024-05-08 09:53:15
1229,1002,933,Comment 1229,2024-10-08 09:53:15
1230,1244,607,Comment 1230,2024-09-10 09:53:15
1231,1602,684,Comment 1231,2024-06-18 09:53:15
1232,283,447,Comment 1232,2024-06-24 09:53:15
1233,452,847,Comment 1233,2024-11-16 09:53:15
1234,580,436,Comment 1234,2024-04-02 09:53:15
1235,1752,581,Comment 1235,2024-09-02 09:53:15
1236,834,471,Comment 1236,2025-01-12 09:53:15
1237,1434,101,Comment 1237,2024-12-23 09:53:15
1238,972,406,Comment 1238,2024-03-24 09:53:15
1239,1170,897,Comment 1239,2025-02-02 09:53:15
1240,600,459,Comment 1240,2024-06-06 09:53:15
1241,258,261,Comment 1241,2025-02-28 09:53:15
1242,1195,989,Comment 1242,2024-07-22 09:53:15
1243,105,242,Comment 1243,2024-10-21 09:53:15
1244,1604,270,Comment 1244,2024-06-05 09:53:15
1245,735,703,Comment 1245,2024-06-20 09:53:15
1246,113,60,Comment 1246,2025-02-02 09:53:15
1247,1066,719,Comment 1247,2024-10-16 09:53:15
1248,243,134,Comment 1248,2024-11-12 09:53:15
1249,1107,183,Comment 1249,2024-12-28 09:53:15
1250,196,316,Comment 1250,2024-05-25 09:53:15
1251,389,106,Comment 1251,2024-11-09 09:53:15
1252,1824,790,Comment 1252,2025-03-03 09:53:15
1253,171,244,Comment 1253,2025-01-28 09:53:15
1254,777,671,Comment 1254,2025-01-20 09:53:15
1255,162,639,Comment 1255,2024-07-22 09:53:15
1256,1242,238,Comment 1256,2024-06-10 09:53:15
1257,1978,73,Comment 1257,2024-04-26 09:53:15
1258,223,663,Comment 1258,2025-02-04 09:53:15
1259,1359,102,Comment 1259,2024-05-03 09:53:15
1260,1965,917,Comment 1260,2024-08-11 09:53:15
1261,1107,657,Comment 1261,2024-12-15 09:53:15
1262,693,609,Comment 1262,2025-03-10 09:53:15
1263,1115,787,Comment 1263,2024-09-28 09:53:15
1264,1017,625,Comment 1264,2024-10-13 09:53:15
1265,621,583,Comment 1265,2024-04-28 09:53:15
1266,1151,397,Comment 1266,2025-02-16 09:53:15
1267,199,106,Comment 1267,2025-02-20 09:53:15
1268,1714,572,Comment 1268,2024-07-13 09:53:15
1269,1531,9,Comment 1269,2024-08-08 09:53:15
1270,1640,958,Comment 1270,2024-11-26 09:53:15
1271,919,9,Comment 1271,2024-11-24 09:53:15
1272,1779,153,Comment 1272,2024-08-19 09:53:15
1273,201,86,Comment 1273,2024-05-11 09:53:15
1274,934,475,Comment 1274,2025-03-05 09:53:15
1275,556,219,Comment 1275,2024-04-26 09:53:15
1276,891,313,Comment 1276,2024-07-24 09:53:15
1277,913,89,Comment 1277,2024-12-07 09:53:15
1278,259,982,Comment 1278,2024-12-12 09:53:15
1279,1600,63,Comment 1279,2024-08-03 09:53:15
1280,1940,588,Comment 1280,2024-07-09 09:53:15
1281,918,215,Comment 1281,2024-05-20 09:53:15
1282,1297,317,Comment 1282,2024-03-30 09:53:15
1283,1781,633,Comment 1283,2024-06-03 09:53:15
1284,1285,279,Comment 1284,2024-06-10 09:53:15
1285,1216,747,Comment 1285,2024-06-04 09:53:15
1286,1264,504,Comment 1286,2025-01-25 09:53:15
1287,326,122,Comment 1287,2025-01-16 09:53:15
1288,603,196,Comment 1288,2024-12-21 09:53:15
1289,442,814,Comment 1289,2024-07-28 09:53:15
1290,529,323,Comment 1290,2024-05-12 09:53:15
1291,1384,870,Comment 1291,2024-03-23 09:53:15
1292,1616,467,Comment 1292,2024-08-22 09:53:15
1293,279,163,Comment 1293,2025-01-07 09:53:15
1294,857,41,Comment 1294,2024-11-11 09:53:15
1295,178,856,Comment 1295,2024-08-14 09:53:15
1296,1952,346,Comment 1296,2025-01-07 09:53:15
1297,129,477,Comment 1297,2024-05-11 09:53:15
1298,680,565,Comment 1298,2024-10-03 09:53:15
1299,1056,557,Comment 1299,2025-02-28 09:53:15
1300,1239,181,Comment 1300,2024-11-20 09:53:15
1301,1762,185,Comment 1301,2024-09-10 09:53:15
1302,62,104,Comment 1302,2024-12-21 09:53:15
1303,10,29,Comment 1303,2024-08-07 09:53:15
1304,1503,285,Comment 1304,2024-12-08 09:53:15
1305,887,364,Comment 1305,2024-06-14 09:53:15
1306,441,973,Comment 1306,2024-08-14 09:53:15
1307,850,723,Comment 1307,2024-04-23 09:53:15
1308,423,9,Comment 1308,2024-08-07 09:53:15
1309,65,77,Comment 1309,2024-05-16 09:53:15
1310,1710,376,Comment 1310,2024-08-28 09:53:15
1311,706,376,Comment 1311,2024-05-18 09:53:15
1312,784,515,Comment 1312,2024-06-24 09:53:15
1313,1853,853,Comment 1313,2024-04-30 09:53:15
1314,1111,197,Comment 1314,2024-09-13 09:53:15
1315,968,303,Comment 1315,2025-02-25 09:53:15
1316,1810,770,Comment 1316,2024-07-05 09:53:15
1317,1768,27,Comment 1317,2024-09-15 09:53:15
1318,1875,704,Comment 1318,2024-05-26 09:53:15
1319,573,774,Comment 1319,2024-06-15 09:53:15
1320,585,169,Comment 1320,2025-01-29 09:53:15
1321,361,195,Comment 1321,2024-10-09 09:53:15
1322,1691,399,Comment 1322,2024-04-01 09:53:15
1323,1059,217,Comment 1323,2024-06-12 09:53:15
1324,609,373,Comment 1324,2024-06-02 09:53:15
1325,1674,720,Comment 1325,2024-08-28 09:53:15
1326,1070,789,Comment 1326,2024-04-29 09:53:15
1327,1504,148,Comment 1327,2024-07-03 09:53:15
1328,1877,891,Comment 1328,2024-09-12 09:53:15
1329,1370,523,Comment 1329,2024-04-25 09:53:15
1330,1365,725,Comment 1330,2025-01-09 09:53:15
1331,1195,375,Comment 1331,2024-08-22 09:53:15
1332,1533,788,Comment 1332,2024-04-18 09:53:15
1333,1898,604,Comment 1333,2024-11-11 09:53:15
1334,1520,117,Comment 1334,2025-01-23 09:53:15
1335,398,902,Comment 1335,2024-03-25 09:53:15
1336,1459,223,Comment 1336,2025-02-19 09:53:15
1337,642,942,Comment 1337,2024-05-20 09:53:15
1338,903,624,Comment 1338,2024-12-03 09:53:15
1339,1059,494,Comment 1339,2024-07-05 09:53:15
1340,1033,492,Comment 1340,2024-12-09 09:53:15
1341,1516,48,Comment 1341,2025-02-11 09:53:15
1342,1394,510,Comment 1342,2025-01-12 09:53:15
1343,1029,144,Comment 1343,2025-01-07 09:53:15
1344,1864,299,Comment 1344,2025-01-06 09:53:15
1345,344,766,Comment 1345,2025-01-11 09:53:15
1346,1144,115,Comment 1346,2024-11-23 09:53:15
1347,364,514,Comment 1347,2024-09-12 09:53:15
1348,153,970,Comment 1348,2024-06-22 09:53:15
1349,722,667,Comment 1349,2024-07-07 09:53:15
1350,281,643,Comment 1350,2024-07-28 09:53:15
1351,204,598,Comment 1351,2024-06-28 09:53:15
1352,1598,704,Comment 1352,2025-02-22 09:53:15
1353,1565,524,Comment 1353,2024-11-15 09:53:15
1354,1921,667,Comment 1354,2025-03-10 09:53:15
1355,1221,250,Comment 1355,2024-05-25 09:53:15
1356,1247,371,Comment 1356,2025-01-06 09:53:15
1357,1377,779,Comment 1357,2024-08-22 09:53:15
1358,238,126,Comment 1358,2024-04-08 09:53:15
1359,1876,748,Comment 1359,2024-06-05 09:53:15
1360,273,112,Comment 1360,2024-08-06 09:53:15
1361,939,987,Comment 1361,2024-04-29 09:53:15
1362,195,88,Comment 1362,2024-06-17 09:53:15
1363,1747,905,Comment 1363,2025-01-31 09:53:15
1364,1920,383,Comment 1364,2024-10-10 09:53:15
1365,1264,453,Comment 1365,2025-01-21 09:53:15
1366,121,609,Comment 1366,2024-09-22 09:53:15
1367,1063,918,Comment 1367,2024-09-18 09:53:15
1368,1502,256,Comment 1368,2024-07-20 09:53:15
1369,667,553,Comment 1369,2024-08-14 09:53:15
1370,1976,931,Comment 1370,2024-06-16 09:53:15
1371,1404,735,Comment 1371,2025-01-01 09:53:15
1372,7,451,Comment 1372,2025-03-15 09:53:15
1373,296,43,Comment 1373,2024-09-24 09:53:15
1374,13,98,Comment 1374,2024-10-13 09:53:15
1375,1300,43,Comment 1375,2024-09-23 09:53:15
1376,1767,333,Comment 1376,2025-03-19 09:53:15
1377,231,807,Comment 1377,2024-08-22 09:53:15
1378,1110,662,Comment 1378,2024-09-25 09:53:15
1379,189,705,Comment 1379,2025-01-11 09:53:15
1380,1469,83,Comment 1380,2025-01-30 09:53:15
1381,298,605,Comment 1381,2024-05-26 09:53:15
1382,1761,882,Comment 1382,2024-05-01 09:53:15
1383,1777,585,Comment 1383,2024-09-12 09:53:15
1384,22,875,Comment 1384,2024-11-25 09:53:15
1385,1217,747,Comment 1385,2024-10-05 09:53:15
1386,270,964,Comment 1386,2025-01-06 09:53:15
1387,1602,36,Comment 1387,2025-03-19 09:53:15
1388,1531,60,Comment 1388,2024-09-09 09:53:15
1389,1824,408,Comment 1389,2024-05-24 09:53:15
1390,941,144,Comment 1390,2024-06-17 09:53:15
1391,113,422,Comment 1391,2025-02-03 09:53:15
1392,1978,34,Comment 1392,2025-02-15 09:53:15
1393,934,776,Comment 1393,2024-08-02 09:53:15
1394,1308,973,Comment 1394,2024-07-21 09:53:15
1395,1126,385,Comment 1395,2024-04-25 09:53:15
1396,187,880,Comment 1396,2025-03-10 09:53:15
1397,1325,145,Comment 1397,2025-03-03 09:53:15
1398,1569,246,Comment 1398,2024-08-12 09:53:15
1399,42,350,Comment 1399,2024-04-18 09:53:15
1400,542,978,Comment 1400,2025-01-11 09:53:15
1401,617,903,Comment 1401,2025-02-22 09:53:15
1402,1456,470,Comment 1402,2024-04-22 09:53:15
1403,1644,915,Comment 1403,2024-06-02 09:53:15
1404,734,372,Comment 1404,2025-01-10 09:53:15
1405,1093,33,Comment 1405,2024-10-04 09:53:15
1406,959,530,Comment 1406,2024-07-04 09:53:15
1407,1058,892,Comment 1407,2024-10-24 09:53:15
1408,821,102,Comment 1408,2024-08-02 09:53:15
1409,410,611,Comment 1409,2024-09-24 09:53:15
1410,155,45,Comment 1410,2024-07-11 09:53:15
1411,787,255,Comment 1411,2024-11-04 09:53:15
1412,993,210,Comment 1412,2024-07-12 09:53:15
1413,1035,470,Comment 1413,2024-11-02 09:53:15
1414,1695,152,Comment 1414,2025-02-04 09:53:15
1415,1200,778,Comment 1415,2025-03-21 09:53:15
1416,518,547,Comment 1416,2024-05-31 09:53:15
1417,1520,159,Comment 1417,2024-10-27 09:53:15
1418,342,697,Comment 1418,2025-03-21 09:53:15
1419,826,848,Comment 1419,2024-06-29 09:53:15
1420,386,324,Comment 1420,2024-08-12 09:53:15
1421,580,858,Comment 1421,2024-04-10 09:53:15
1422,1501,868,Comment 1422,2024-08-06 09:53:15
1423,226,49,Comment 1423,2024-07-23 09:53:15
1424,1974,41,Comment 1424,2024-12-27 09:53:15
1425,1208,715,Comment 1425,2024-09-05 09:53:15
1426,1598,732,Comment 1426,2024-06-20 09:53:15
1427,1006,507,Comment 1427,2024-10-26 09:53:15
1428,1756,775,Comment 1428,2024-04-22 09:53:15
1429,672,968,Comment 1429,2024-11-30 09:53:15
1430,925,88,Comment 1430,2024-05-16 09:53:15
1431,867,831,Comment 1431,2024-07-15 09:53:15
1432,633,92,Comment 1432,2024-08-31 09:53:15
1433,1112,59,Comment 1433,2025-01-13 09:53:15
1434,1374,430,Comment 1434,2024-05-20 09:53:15
1435,1207,382,Comment 1435,2024-10-24 09:53:15
1436,1426,267,Comment 1436,2024-04-22 09:53:15
1437,848,872,Comment 1437,2024-11-27 09:53:15
1438,802,867,Comment 1438,2025-02-19 09:53:15
1439,1962,223,Comment 1439,2024-03-29 09:53:15
1440,289,381,Comment 1440,2024-06-24 09:53:15
1441,1107,965,Comment 1441,2024-06-14 09:53:15
1442,1526,476,Comment 1442,2025-02-20 09:53:15
1443,1493,896,Comment 1443,2024-10-30 09:53:15
1444,1998,886,Comment 1444,2024-12-15 09:53:15
1445,213,930,Comment 1445,2024-08-26 09:53:15
1446,38,180,Comment 1446,2024-11-20 09:53:15
1447,708,955,Comment 1447,2024-10-01 09:53:15
1448,268,116,Comment 1448,2024-12-24 09:53:15
1449,917,119,Comment 1449,2024-09-08 09:53:15
1450,1767,55,Comment 1450,2024-09-18 09:53:15
1451,1743,157,Comment 1451,2024-11-10 09:53:15
1452,885,278,Comment 1452,2024-08-10 09:53:15
1453,1612,743,Comment 1453,2024-04-30 09:53:15
1454,1807,606,Comment 1454,2024-08-05 09:53:15
1455,1364,740,Comment 1455,2024-08-04 09:53:15
1456,959,606,Comment 1456,2024-07-24 09:53:15
1457,1463,534,Comment 1457,2024-10-15 09:53:15
1458,1842,717,Comment 1458,2024-11-14 09:53:15
1459,1559,955,Comment 1459,2024-12-02 09:53:15
1460,1569,780,Comment 1460,2025-01-06 09:53:15
1461,559,845,Comment 1461,2024-12-09 09:53:15
1462,327,345,Comment 1462,2024-08-06 09:53:15
1463,711,952,Comment 1463,2024-10-27 09:53:15
1464,255,298,Comment 1464,2024-11-03 09:53:15
1465,916,599,Comment 1465,2024-09-27 09:53:15
1466,756,459,Comment 1466,2024-10-01 09:53:15
1467,900,31,Comment 1467,2025-01-17 09:53:15
1468,1836,803,Comment 1468,2024-06-21 09:53:15
1469,258,853,Comment 1469,2025-03-19 09:53:15
1470,836,665,Comment 1470,2024-05-06 09:53:15
1471,1653,676,Comment 1471,2024-05-30 09:53:15
1472,448,240,Comment 1472,2024-06-03 09:53:15
1473,860,830,Comment 1473,2025-02-19 09:53:15
1474,432,446,Comment 1474,2024-05-11 09:53:15
1475,256,395,Comment 1475,2024-08-04 09:53:15
1476,660,403,Comment 1476,2024-12-19 09:53:15
1477,1860,290,Comment 1477,2025-01-05 09:53:15
1478,575,728,Comment 1478,2024-11-21 09:53:15
1479,1733,331,Comment 1479,2024-11-28 09:53:15
1480,1778,631,Comment 1480,2025-02-17 09:53:15
1481,259,70,Comment 1481,2024-10-17 09:53:15
1482,1357,834,Comment 1482,2025-03-11 09:53:15
1483,125,236,Comment 1483,2024-11-22 09:53:15
1484,407,437,Comment 1484,2024-12-06 09:53:15
1485,1897,694,Comment 1485,2024-06-12 09:53:15
1486,1413,800,Comment 1486,2024-03-30 09:53:15
1487,1218,809,Comment 1487,2025-02-27 09:53:15
1488,1885,854,Comment 1488,2024-12-15 09:53:15
1489,1971,459,Comment 1489,2024-05-31 09:53:15
1490,1877,141,Comment 1490,2024-07-13 09:53:15
1491,1200,449,Comment 1491,2025-02-12 09:53:15
1492,588,436,Comment 1492,2025-01-13 09:53:15
1493,1599,155,Comment 1493,2024-06-16 09:53:15
1494,1473,385,Comment 1494,2024-12-03 09:53:15
1495,1476,913,Comment 1495,2024-08-16 09:53:15
1496,1831,335,Comment 1496,2024-03-31 09:53:15
1497,1827,122,Comment 1497,2024-12-10 09:53:15
1498,1043,834,Comment 1498,2025-03-09 09:53:15
1499,1710,301,Comment 1499,2024-04-27 09:53:15
1500,352,7,Comment 1500,2024-09-25 09:53:15
1501,499,758,Comment 1501,2024-11-20 09:53:15
1502,1683,204,Comment 1502,2024-08-08 09:53:15
1503,634,17,Comment 1503,2024-04-03 09:53:15
1504,712,997,Comment 1504,2024-06-02 09:53:15
1505,1304,346,Comment 1505,2025-01-26 09:53:15
1506,682,22,Comment 1506,2025-03-14 09:53:15
1507,1774,275,Comment 1507,2024-11-27 09:53:15
1508,1481,553,Comment 1508,2024-04-25 09:53:15
1509,148,791,Comment 1509,2024-08-29 09:53:15
1510,676,708,Comment 1510,2024-06-16 09:53:15
1511,1655,678,Comment 1511,2024-09-19 09:53:15
1512,1451,692,Comment 1512,2025-03-04 09:53:15
1513,1259,201,Comment 1513,2024-09-28 09:53:15
1514,83,532,Comment 1514,2025-02-07 09:53:15
1515,487,850,Comment 1515,2025-01-13 09:53:15
1516,128,366,Comment 1516,2024-11-15 09:53:15
1517,1751,243,Comment 1517,2024-11-02 09:53:15
1518,1482,25,Comment 1518,2024-04-21 09:53:15
1519,136,743,Comment 1519,2024-12-15 09:53:15
1520,1193,169,Comment 1520,2025-01-24 09:53:15
1521,693,621,Comment 1521,2025-02-24 09:53:15
1522,454,319,Comment 1522,2024-06-11 09:53:15
1523,665,296,Comment 1523,2024-05-22 09:53:15
1524,230,853,Comment 1524,2024-10-01 09:53:15
1525,393,802,Comment 1525,2024-08-08 09:53:15
1526,341,66,Comment 1526,2024-07-16 09:53:15
1527,1891,367,Comment 1527,2025-03-07 09:53:15
1528,1359,751,Comment 1528,2024-08-11 09:53:15
1529,1839,940,Comment 1529,2024-06-09 09:53:15
1530,1249,604,Comment 1530,2024-12-27 09:53:15
1531,1634,186,Comment 1531,2024-12-02 09:53:15
1532,1819,95,Comment 1532,2024-04-24 09:53:15
1533,1418,297,Comment 1533,2024-03-30 09:53:15
1534,394,296,Comment 1534,2024-06-16 09:53:15
1535,816,546,Comment 1535,2024-08-20 09:53:15
1536,1611,435,Comment 1536,2024-03-25 09:53:15
1537,1448,835,Comment 1537,2024-05-12 09:53:15
1538,1382,446,Comment 1538,2025-02-24 09:53:15
1539,1234,3,Comment 1539,2024-12-27 09:53:15
1540,1725,325,Comment 1540,2024-08-09 09:53:15
1541,295,695,Comment 1541,2024-12-26 09:53:15
1542,1424,30,Comment 1542,2025-03-16 09:53:15
1543,77,197,Comment 1543,2024-07-02 09:53:15
1544,250,402,Comment 1544,2024-07-05 09:53:15
1545,796,308,Comment 1545,2024-08-28 09:53:15
1546,602,841,Comment 1546,2024-06-21 09:53:15
1547,404,442,Comment 1547,2025-02-02 09:53:15
1548,1957,496,Comment 1548,2024-04-03 09:53:15
1549,1936,686,Comment 1549,2025-02-26 09:53:15
1550,1475,985,Comment 1550,2024-07-09 09:53:15
1551,1410,155,Comment 1551,2024-05-04 09:53:15
1552,1577,779,Comment 1552,2025-01-25 09:53:15
1553,1998,624,Comment 1553,2024-12-09 09:53:15
1554,1241,877,Comment 1554,2025-01-22 09:53:15
1555,1317,811,Comment 1555,2024-07-26 09:53:15
1556,1696,619,Comment 1556,2024-12-11 09:53:15
1557,1079,356,Comment 1557,2024-03-22 09:53:15
1558,970,431,Comment 1558,2025-01-17 09:53:15
1559,1780,760,Comment 1559,2024-06-17 09:53:15
1560,627,354,Comment 1560,2024-07-13 09:53:15
1561,1047,674,Comment 1561,2025-01-27 09:53:15
1562,1963,817,Comment 1562,2024-08-24 09:53:15
1563,126,715,Comment 1563,2024-06-30 09:53:15
1564,268,857,Comment 1564,2024-04-24 09:53:15
1565,1828,216,Comment 1565,2024-07-20 09:53:15
1566,340,430,Comment 1566,2024-12-13 09:53:15
1567,878,561,Comment 1567,2024-10-08 09:53:15
1568,738,773,Comment 1568,2024-08-28 09:53:15
1569,1958,981,Comment 1569,2024-07-31 09:53:15
1570,939,882,Comment 1570,2024-12-19 09:53:15
1571,983,145,Comment 1571,2024-08-24 09:53:15
1572,647,309,Comment 1572,2024-04-27 09:53:15
1573,391,301,Comment 1573,2025-03-18 09:53:15
1574,486,371,Comment 1574,2024-12-16 09:53:15
1575,1990,967,Comment 1575,2024-12-12 09:53:15
1576,107,68,Comment 1576,2024-11-06 09:53:15
1577,317,239,Comment 1577,2024-08-25 09:53:15
1578,948,101,Comment 1578,2024-08-31 09:53:15
1579,1515,789,Comment 1579,2024-07-07 09:53:15
1580,1942,23,Comment 1580,2024-11-30 09:53:15
1581,348,761,Comment 1581,2024-11-12 09:53:15
1582,1467,940,Comment 1582,2024-10-20 09:53:15
1583,696,51,Comment 1583,2024-04-07 09:53:15
1584,897,54,Comment 1584,2025-02-27 09:53:15
1585,519,511,Comment 1585,2024-08-17 09:53:15
1586,250,442,Comment 1586,2024-08-12 09:53:15
1587,477,913,Comment 1587,2025-02-27 09:53:15
1588,1020,772,Comment 1588,2024-04-22 09:53:15
1589,812,163,Comment 1589,2024-11-24 09:53:15
1590,1794,380,Comment 1590,2024-11-18 09:53:15
1591,1364,275,Comment 1591,2024-12-08 09:53:15
1592,385,517,Comment 1592,2024-04-06 09:53:15
1593,1749,499,Comment 1593,2024-09-17 09:53:15
1594,1870,975,Comment 1594,2024-12-27 09:53:15
1595,1995,488,Comment 1595,2025-01-30 09:53:15
